The user can update a customer or any other fields in an existing Sales Order but cannot create a new Sales Order.,"O usuário pode atualizar um cliente ou qualquer outro campo em um pedido de vendas existente, mas não pode criar um novo pedido de vendas."
The user can view Sales Invoices but cannot modify any field values in them.,"O usuário pode visualizar faturas de vendas, mas não pode modificar nenhum valor de campo nelas."
"The value of the field {0} is too long in the {1} document. To resolve this issue, please reduce the value length or change the {0} field Type to Long Text using customize form, and then try again.","O valor do campo {0} é muito longo no documento {1}. Para resolver esse problema, reduza o comprimento do valor ou altere o tipo do campo {0} para texto longo usando o formulário personalizado e tente novamente."
The value you pasted was {0} characters long. Max allowed characters is {1}.,O valor que você colou tinha {0} caracteres. O máximo de caracteres permitidos é {1}.
The webhook will be triggered if this expression is true,O webhook será acionado se esta expressão for verdadeira
The {0} is already on auto repeat {1},O {0} já está em repetição automática {1}
There are documents which have workflow states that do not exist in this Workflow. It is recommended that you add these states to the Workflow and change their states before removing these states.,Existem documentos que possuem estados de fluxo de trabalho que não existem neste fluxo de trabalho. É recomendável adicionar esses estados ao fluxo de trabalho e alterar seus estados antes de removê-los.
"There are no {0} for this {1}, why don't you start one!","Não há {0} para este {1}, por que você não inicia um!"
There are {0} with the same filters already in the queue:,Já existem {0} com os mesmos filtros na fila:
There can be only 9 Page Break fields in a Web Form,Pode haver apenas 9 campos de quebra de página em um formulário da Web
There can be only one Fold in a form,Só pode haver uma dobra em um formulário
There is an error in your Address Template {0},Há um erro no seu modelo de endereço {0}
There is no data to be exported,Não há dados a serem exportados
"There is no task called ""{}""","Não há nenhuma tarefa chamada ""{}"""
There is some problem with the file url: {0},Há algum problema com o URL do arquivo: {0}
There is {0} with the same filters already in the queue:,Existe {0} com os mesmos filtros já na fila:
There must be atleast one permission rule.,Deve haver pelo menos uma regra de permissão.
There was an error building this page,Ocorreu um erro ao criar esta página
There was an error saving filters,Ocorreu um erro ao salvar os filtros
There were errors,Houve erros
There were errors while creating the document. Please try again.,"Ocorreram erros durante a criação do documento. Por favor, tente novamente."
There were errors while sending email. Please try again.,"Ocorreram erros ao enviar e-mail. Por favor, tente novamente."
"There were some errors setting the name, please contact the administrator","Ocorreram alguns erros ao definir o nome, entre em contato com o administrador"
These announcements will appear inside a dismissible alert below the Navbar.,Esses anúncios aparecerão em um alerta descartável abaixo da barra de navegação.
"These fields are used to provide resource server metadata to clients querying the ""well known protected resource"" end point.","Esses campos são usados ​​para fornecer metadados do servidor de recursos aos clientes que consultam o ponto final do ""recurso protegido bem conhecido""."
These settings are required if 'Custom' LDAP Directory is used,Essas configurações são necessárias se o diretório LDAP 'Personalizado' for usado
Third Party Apps,Aplicativos de terceiros
This Currency is disabled. Enable to use in transactions,Esta moeda está desativada. Habilitar para usar em transações
This Kanban Board will be private,Este quadro Kanban será privado
This PDF cannot be uploaded as it contains unsafe content.,Este PDF não pode ser carregado porque contém conteúdo inseguro.
This action is irreversible. Do you wish to continue?,Esta ação é irreversível. Você deseja continuar?
This action is only allowed for {},Esta ação só é permitida para {}
This cannot be undone,Isso não pode ser desfeito
This card is visible only to Administrator and System Managers by default. Set a DocType to share with users who have read access.,Este cartão é visível apenas para administradores e gerentes de sistema por padrão. Defina um DocType para compartilhar com usuários que tenham acesso de leitura.
This doctype has no orphan fields to trim,Este tipo de documento não possui campos órfãos para cortar
"This doctype has pending migrations, run 'bench migrate' before modifying the doctype to avoid losing changes.","Este tipo de documento tem migrações pendentes, execute 'bench Migrate' antes de modificar o tipo de documento para evitar a perda de alterações."
This document can not be deleted right now as it's being modified by another user. Please try again after some time.,"Este documento não pode ser excluído agora porque está sendo modificado por outro usuário. Por favor, tente novamente depois de algum tempo."
This document has already been queued for submission. You can track the progress over {0}.,Este documento já está na fila para envio. Você pode acompanhar o progresso em {0}.
This document has been modified after the email was sent.,Este documento foi modificado após o envio do e-mail.
This document has unsaved changes which might not appear in final PDF. <br> Consider saving the document before printing.,Este documento contém alterações não salvas que podem não aparecer no PDF final. <br> Considere salvar o documento antes de imprimir.
"This document is already amended, you cannot ammend it again","Este documento já foi alterado, você não pode alterá-lo novamente"
This document is currently locked and queued for execution. Please try again after some time.,"Este documento está atualmente bloqueado e na fila para execução. Por favor, tente novamente depois de algum tempo."
This email is autogenerated,Este e-mail é gerado automaticamente
This feature can not be used as dependencies are missing.|||				Please contact your system manager to enable this by installing pycups!,Este recurso não pode ser usado porque faltam dependências.||| Entre em contato com o gerente do sistema para habilitar isso instalando pycups!
This feature is brand new and still experimental,Este recurso é totalmente novo e ainda experimental
This field will appear only if the fieldname defined here has value OR the rules are true (examples):|||myfield|||eval:doc.myfield=='My Value'|||eval:doc.age&gt;18,Este campo aparecerá apenas se o nome do campo definido aqui tiver valor OU as regras forem verdadeiras (exemplos):|||myfield|||eval:doc.myfield=='My Value'|||eval:doc.age&gt;18
This file is attached to a protected document and cannot be deleted.,Este arquivo está anexado a um documento protegido e não pode ser excluído.
"This file is public and can be accessed by anyone, even without logging in. Mark it private to limit access.","Este arquivo é público e pode ser acessado por qualquer pessoa, mesmo sem fazer login. Marque-o como privado para limitar o acesso."
This file is public. It can be accessed without authentication.,Este arquivo é público. Ele pode ser acessado sem autenticação.
This form has been modified after you have loaded it,Este formulário foi modificado após você carregá-lo
This form is not editable due to a Workflow.,Este formulário não é editável devido a um fluxo de trabalho.
This geolocation provider is not supported yet.,Este provedor de geolocalização ainda não é compatível.
This goes above the slideshow.,Isso vai acima da apresentação de slides.
This is a background report. Please set the appropriate filters and then generate a new one.,Este é um relatório de antecedentes. Defina os filtros apropriados e gere um novo.
This is a top-10 common password.,Esta é uma das 10 senhas mais comuns.
This is a top-100 common password.,Esta é uma das 100 senhas mais comuns.
This is a very common password.,Esta é uma senha muito comum.
This is a virtual doctype and data is cleared periodically.,Este é um tipo de documento virtual e os dados são limpos periodicamente.
This is an automatically generated reply,Esta é uma resposta gerada automaticamente
This is similar to a commonly used password.,Isso é semelhante a uma senha comumente usada.
This link has already been activated for verification.,Este link já foi ativado para verificação.
This link is invalid or expired. Please make sure you have pasted correctly.,"Este link é inválido ou expirou. Por favor, certifique-se de ter colado corretamente."
This may get printed on multiple pages,Isso pode ser impresso em várias páginas
This month,Este mês
"This report contains {0} rows and is too big to display in browser, you can {1} this report instead.","Este relatório contém {0} linhas e é muito grande para ser exibido no navegador. Em vez disso, você pode {1} este relatório."
This report was generated on {0},Este relatório foi gerado em {0}
This report was generated {0}.,Este relatório foi gerado {0}.
This request has not yet been approved by the user.,Esta solicitação ainda não foi aprovada pelo usuário.
"This site is in read only mode, full functionality will be restored soon.","Este site está em modo somente leitura, todas as funcionalidades serão restauradas em breve."
This site is running in developer mode. Any change made here will be updated in code.,Este site está sendo executado em modo de desenvolvedor. Qualquer alteração feita aqui será atualizada no código.
This software is built on top of many open source packages.,Este software é construído sobre muitos pacotes de código aberto.
This title will be used as the title of the webpage as well as in meta tags,"Este título será usado como título da página da web, bem como em meta tags"
This value is fetched from {0}'s {1} field,Este valor é obtido do campo {1} de {0}
"This will be automatically generated when you publish the page, you can also enter a route yourself if you wish","Isso será gerado automaticamente quando você publicar a página, você também pode inserir uma rota se desejar"
This will log out {0} from all other devices,Isso desconectará {0} de todos os outros dispositivos
This will permanently remove your data.,Isso removerá permanentemente seus dados.
This will reset this tour and show it to all users. Are you sure?,Isso redefinirá este tour e o mostrará a todos os usuários. Tem certeza?
Throttled,Estrangulado
Thumbnail URL,URL da miniatura
Thursday,Quinta-feira
Time,Tempo
Time Interval,Intervalo de tempo
Time Taken,Tempo gasto
Time Window (Seconds),Janela de tempo (segundos)
Time in Queries,Tempo em consultas
Time series based on is required to create a dashboard chart,Série temporal baseada em é necessária para criar um gráfico de painel
Time {0} must be in format: {1},A hora {0} deve estar no formato: {1}
Timed Out,Tempo limite esgotado
Timeline DocType,Tipo de Documento da linha do tempo
Timeline Field,Campo da linha do tempo
Timeline Name,Nome da linha do tempo
Timeline field must be a Link or Dynamic Link,O campo Linha do tempo deve ser um Link ou Link Dinâmico
Timeline field must be a valid fieldname,O campo da linha do tempo deve ser um nome de campo válido
Timeout,Tempo esgotado
Timeout (In Seconds),Tempo limite (em segundos)
Timeseries,Série temporal
Timespan,Intervalo de tempo
Timestamp,Carimbo de data e hora
Tip: Try the new dropdown console using,Dica: experimente o novo console suspenso usando
Title field must be a valid fieldname,O campo de título deve ser um nome de campo válido
Title of the page,Título da página
To Date,A data
"To add dynamic subject, use jinja tags like||||||<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Para adicionar assunto dinâmico, use tags jinja como||||||<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>"
"To add dynamic values from the document, use jinja tags like||||||<div>|||<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>|||</pre>|||</div>","Para adicionar valores dinâmicos do documento, use tags jinja como||||||<div>|||<pre><code>{ ""id"": ""{{ doc.name }}"" }</code>|||</pre>|||</div>"
To allow more reports update limit in System Settings.,"Para permitir mais relatórios, limite de atualização nas configurações do sistema."
"To begin the date range at the start of the chosen period. For example, if 'Year' is selected as the period, the report will start from January 1st of the current year.","Para iniciar o intervalo de datas no início do período escolhido. Por exemplo, se 'Ano' for selecionado como período, o relatório começará a partir de 1º de janeiro do ano atual."
"To configure Auto Repeat, enable ""Allow Auto Repeat"" from {0}.","Para configurar a repetição automática, habilite ""Permitir repetição automática"" em {0}."
To enable it follow the instructions in the following link: {0},Para habilitá-lo siga as instruções no seguinte link: {0}
"To enable server scripts, read the {0}.","Para habilitar scripts de servidor, leia o arquivo {0}."
"To export this step as JSON, link it in a Onboarding document and save the document.","Para exportar esta etapa como JSON, vincule-a a um documento de integração e salve o documento."
To generate password click {0},Para gerar senha clique em {0}
To know more click {0},Para saber mais clique em {0}
To print output use <code>print(text)</code>,"Para imprimir a saída, use <code>print(text)</code>"
"To set the role {0} in the user {1}, kindly set the {2} field as {3} in one of the {4} record.","Para definir a função {0} no usuário {1}, defina o campo {2} como {3} em um dos registros {4}."
"To use Google Calendar, enable {0}.","Para usar o Google Agenda, ative {0}."
"To use Google Contacts, enable {0}.","Para usar os Contatos do Google, ative {0}."
"To use Slack Channel, add a <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>.","Para usar o Slack Channel, adicione um <a href=""#List/Slack%20Webhook%20URL/List"">Slack Webhook URL</a>."
To version,Para a versão
ToDo,Pendência
Toggle Chart,Alternar gráfico
Toggle Grid View,Alternar visualização em grade
Token Cache,Cache de tokens
Token Endpoint Auth Method,Método de autenticação de endpoint de token
Token Type,Tipo de token
Token URI,URI do token
Token is missing,O token está faltando
Too Many Documents,Muitos documentos
Too Many Requests,Muitas solicitações
Too many changes to database in single action.,Muitas alterações no banco de dados em uma única ação.
Too many queued background jobs ({0}). Please retry after some time.,"Muitos trabalhos em segundo plano na fila ({0}). Por favor, tente novamente depois de algum tempo."
Too many requests. Please try again later.,"Muitos pedidos. Por favor, tente novamente mais tarde."
"Too many users signed up recently, so the registration is disabled. Please try back in an hour","Muitos usuários se inscreveram recentemente, então o registro está desativado. Por favor, tente novamente em uma hora"
Top 10,10 principais
Top Bar Item,Item da barra superior
Top Center,Centro superior
Top Left,Canto superior esquerdo
Top Right,Canto superior direito
Total,Total
Total Images,Total de imagens
Total Working Time,Tempo total de trabalho
Total:,Total:
Totals,Totais
Totals Row,Linha de totais
Trace ID,ID de rastreamento
Traceback,Rastreamento
Track Steps,Rastrear etapas
"Track if your email has been opened by the recipient.|||<br>|||Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","Acompanhe se o seu e-mail foi aberto pelo destinatário.|||<br>|||Observação: se você estiver enviando para vários destinatários, mesmo que 1 destinatário leia o e-mail, ele será considerado ""Aberto"""
Track milestones for any document,Acompanhe marcos de qualquer documento
Tracking URL generated and copied to clipboard,URL de rastreamento gerado e copiado para a área de transferência
Transition Properties,Propriedades de transição
Transition Tasks,Tarefas de Transição
Translate Data,Traduzir dados
Translate Link Fields,Traduzir campos de link
Translate values,Traduzir valores
Translate {0},Traduzir {0}
Translation,Tradução
Translations,Traduções
"Translations can be viewed by guests, avoid storing private details in translations.","As traduções podem ser visualizadas pelos convidados, evite armazenar detalhes privados nas traduções."
Translator,Tradutor
Trash,Lixo
Tree View,Vista em árvore
Tree view is not available for {0},A visualização em árvore não está disponível para {0}
Trigger Primary Action,Acionar ação primária
Trigger caching,Acionar cache
"Trigger on valid methods like ""before_insert"", ""after_update"", etc (will depend on the DocType selected)","Acione métodos válidos como ""before_insert"", ""after_update"", etc (dependerá do DocType selecionado)"
Trim Table,Tabela de corte
Try Again,Tente novamente
Try a Naming Series,Experimente uma série de nomenclatura
Try to avoid repeated words and characters,Tente evitar palavras e caracteres repetidos
Try to use a longer keyboard pattern with more turns,Tente usar um padrão de teclado mais longo e com mais voltas
Type something in the search box to search,Digite algo na caixa de pesquisa para pesquisar
Type title,Digite o título
Type your reply here...,Digite sua resposta aqui...
Type:,Tipo:
UI Tour,Tour da interface
UID,UID
UIDNEXT,UIDNEXT
UIDVALIDITY,UIDVALIDITY
"URIs for receiving authorization code once the user allows access, as well as failure responses. Typically a REST endpoint exposed by the Client App.|||<br>e.g. http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook","URIs para receber o código de autorização quando o usuário permitir o acesso, bem como respostas de falha. Normalmente, um endpoint REST exposto pelo Aplicativo Cliente.|||<br>ex.: http://hostname/api/method/frappe.integrations.oauth2_logins.login_via_facebook"
URL,URL
URL must start with http:// or https://,A URL deve começar com http:// ou https://
URL of a human-readable page with info that developers might need.,URL de uma página legível com informações que os desenvolvedores podem precisar.
URL of a web page providing information about the client.,URL de uma página da web que fornece informações sobre o cliente.
URL of human-readable page with info about the protected resource's terms of service.,URL da página legível com informações sobre os termos de serviço do recurso protegido.
URL of human-readable page with info on requirements about how the client can use the data.,URL da página legível com informações sobre os requisitos sobre como o cliente pode usar os dados.
URL of the page,URL da página
URL that points to a human-readable policy document for the client. Should be shown to end-user before authorizing.,URL que aponta para um documento de política legível para o cliente. Deve ser mostrado ao usuário final antes da autorização.
URL that points to a human-readable terms of service document for the client. Should be shown to end-user before authorizing.,URL que aponta para um documento de termos de serviço legível para o cliente. Deve ser mostrado ao usuário final antes da autorização.
URL that references a logo for the client.,URL que faz referência a um logotipo do cliente.
URL to go to on clicking the slideshow image,URL para acessar ao clicar na imagem da apresentação de slides
UTM Campaign,Campanha UTM
UTM Medium,Mídia UTM
UTM Source,Fonte UTM
UUID,UUID
Un-following document {0},Deixando de seguir o documento {0}
Unable to find DocType {0},Não foi possível encontrar DocType {0}
Unable to load camera.,Não foi possível carregar a câmera.
Unable to load: {0},Não foi possível carregar: {0}
Unable to open attached file. Did you export it as CSV?,Não foi possível abrir o arquivo anexado. Você exportou como CSV?
Unable to read file format for {0},Não é possível ler o formato do arquivo para {0}
Unable to save the column width.,Não foi possível salvar a largura da coluna.
Unable to send mail because of a missing email account. Please setup default Email Account from Settings > Email Account,Não é possível enviar e-mail devido a uma conta de e-mail ausente. Configure a conta de e-mail padrão em Configurações > Conta de e-mail
Unable to update event,Não foi possível atualizar o evento
Unable to write file format for {0},Não foi possível gravar o formato de arquivo para {0}
Uncaught Exception,Exceção não detectada
Unchanged,Inalterado
Undo last action,Desfazer a última ação
Unfollow,Deixar de seguir
Unique ID assigned by the client developer used to identify the client software to be dynamically registered.|||<br>|||<b>Should remain same</b> across multiple versions or updates of the software.,ID exclusivo atribuído pelo desenvolvedor do cliente usado para identificar o software cliente a ser registrado dinamicamente.|||<br>|||<b>Deve permanecer o mesmo</b> em várias versões ou atualizações do software.
Unknown Column: {0},Coluna desconhecida: {0}
Unknown Rounding Method: {},Método de arredondamento desconhecido: {}
Unknown User,Usuário desconhecido
Unknown file encoding. Tried to use: {0},Codificação de arquivo desconhecida. Tentei usar: {0}
Unlock Reference Document,Desbloquear documento de referência
Unpublish,Cancelar publicação
Unsafe SQL query,Consulta SQL insegura
Unsubscribe,Cancelar inscrição
Unsubscribe Params,Parâmetros de cancelamento de assinatura
Unsubscribed,Inscrição cancelada
Unsupported function or operator: {0},Função ou operador não suportado: {0}
Unsupported {0}: {1},{0} não suportado: {1}
Untitled Column,Coluna sem título
Unzip,Descompactar
Unzipped {0} files,{0} arquivos descompactados
Unzipping files...,Descompactando arquivos...
Upcoming Events for Today,Próximos eventos para hoje
Update Amendment Naming,Atualizar nomenclatura da alteração
Update Hooks Resolution Order,Atualizar ordem de resolução de ganchos
Update Order,Atualizar pedido
Update Password,Atualizar senha
Update Series Counter,Atualizar contador de séries
Update Translations,Atualizar traduções
Update from Frappe Cloud,Atualização do Frappe Cloud
Update {0} records,Atualizar registros {0}
Updated,Atualizado
Updated Successfully,Atualizado com sucesso
Updated To A New Version \u{1F389},Atualizado para uma nova versão \u{1F389}
Updated To A New Version u{1F389},Atualizado para uma nova versão u{1F389}
Updated To A New Version 🎉,Atualizado para uma nova versão 🎉
Updated successfully,Atualizado com sucesso
Updating,Atualizando
Updating Email Queue Statuses. The emails will be picked up in the next scheduled run.,Atualizando status da fila de e-mail. Os e-mails serão coletados na próxima execução agendada.
Updating counter may lead to document name conflicts if not done properly,A atualização do contador pode levar a conflitos de nomes de documentos se não for feita corretamente
Updating global settings,Atualizando configurações globais
Updating naming series options,Atualizando opções de série de nomenclatura
Updating related fields...,Atualizando campos relacionados...
Updating {0},Atualizando {0}
"Updating {0} of {1}, {2}","Atualizando {0} de {1}, {2}"
Upload Image,Carregar imagem
Upload file,Carregar arquivo
Upload {0} files,Carregar arquivos {0}
Use % for any non empty value.,Use % para qualquer valor não vazio.
Use First Day of Period,Use o primeiro dia da menstruação
Use HTML,Usar HTML
Use Number Format from Currency,Use o formato numérico da moeda
Use POST,Usar POST
Use STARTTLS,Usar STARTTLS
Use a few uncommon words together.,Use algumas palavras incomuns juntas.
"Use a few words, avoid common phrases.","Use poucas palavras, evite frases comuns."
Use if the default settings don't seem to detect your data correctly,Use se as configurações padrão não detectarem seus dados corretamente
Use of sub-query or function is restricted,O uso de subconsulta ou função é restrito
Use the new Print Format Builder,Use o novo Construtor de Formato de Impressão
Used OAuth,OAuth usado
User '{0}' already has the role '{1}',O usuário '{0}' já possui a função '{1}'
User Changed,Usuário alterado
User Doctype Permissions,Permissões de tipo de documento do usuário
User Document Type,Tipo de Documento do usuário
User Document Types Limit Exceeded,Limite de tipos de documentos do usuário excedido
User Email,E-mail do usuário
User Group,Grupo de usuários
User Group Member,Membro do grupo de usuários
User Group Members,Membros do grupo de usuários
User Id,ID do usuário
User Id Field,Campo de ID do usuário
User Id Field is mandatory in the user type {0},O campo User ID é obrigatório no tipo de usuário {0}
User Invitation,Convite do usuário
User Menu,Menu do usuário
User Permissions,Permissões do usuário
User Permissions are used to limit users to specific records.,As permissões de usuário são usadas para limitar usuários a registros específicos.
User Permissions created successfully,Permissões de usuário criadas com sucesso
User Role,Função do usuário
User Role Profile,Perfil de função do usuário
User Select Document Type,Tipo de Documento selecionado pelo usuário
User Session Display,Exibição da sessão do usuário
User Social Login,Login social do usuário
User Type Module,Módulo de tipo de usuário
User can login using Email id or Mobile number,O usuário pode fazer login usando ID de e-mail ou número de celular
User can login using Email id or User Name,O usuário pode fazer login usando ID de e-mail ou nome de usuário
User does not exist.,O usuário não existe.
User does not have permission to create the new {0},O usuário não tem permissão para criar o novo {0}
User is disabled,O usuário está desativado
User is mandatory for Share,O usuário é obrigatório para compartilhar
User permission already exists,A permissão do usuário já existe
User with email address {0} does not exist,O usuário com endereço de e-mail {0} não existe
User with email: {0} does not exist in the system. Please ask 'System Administrator' to create the user for you.,"Usuário com email: {0} não existe no sistema. Por favor, peça ao 'Administrador do Sistema' para criar o usuário para você."
User {0} cannot be deleted,O usuário {0} não pode ser excluído
User {0} cannot be disabled,O usuário {0} não pode ser desativado
User {0} cannot be renamed,O usuário {0} não pode ser renomeado
User {0} does not have access to this document,O usuário {0} não tem acesso a este documento
User {0} does not have doctype access via role permission for document {1},O usuário {0} não tem acesso doctype por meio de permissão de função para o documento {1}
User {0} does not have the permission to create a Workspace.,O usuário {0} não tem permissão para criar um espaço de trabalho.
User {0} has requested for data deletion,O usuário {0} solicitou a exclusão de dados
User {0} has started an impersonation session as you. <br><br><b>Reason provided:</b> {1},O usuário {0} iniciou uma sessão de representação como você. <br><br><b>Motivo fornecido:</b> {1}
User {0} impersonated as {1},Usuário {0} personificado como {1}
User {0} is disabled,O usuário {0} está desativado
User {0} is disabled. Please contact your System Manager.,O usuário {0} está desabilitado. Entre em contato com o gerente do sistema.
User {0} is not permitted to access this document.,O usuário {0} não tem permissão para acessar este documento.
Userinfo URI,URI de informações do usuário
Username {0} already exists,O nome de usuário {0} já existe
Users are only able to delete attached files if the document is either in draft or if the document is canceled and they are also able to delete the document.,Os usuários só poderão excluir arquivos anexados se o documento estiver em rascunho ou se o documento for cancelado e também poderão excluir o documento.
Uses system's theme to switch between light and dark mode,Usa o tema do sistema para alternar entre o modo claro e escuro
Using this console may allow attackers to impersonate you and steal your information. Do not enter or paste code that you do not understand.,O uso deste console pode permitir que invasores se façam passar por você e roubem suas informações. Não insira ou cole código que você não entende.
Valid Login id required.,É necessário um ID de login válido.
Valid email and name required,E-mail e nome válidos obrigatórios
Validate Frappe Mail Settings,Validar configurações de correio Frappe
Validation Error,Erro de validação
Value Change,Alteração de valor
Value Too Long,Valor muito longo
Value cannot be changed for {0},O valor não pode ser alterado para {0}
Value cannot be negative for,O valor não pode ser negativo para
Value cannot be negative for {0}: {1},O valor não pode ser negativo para {0}: {1}
Value for a check field can be either 0 or 1,O valor de um campo de verificação pode ser 0 ou 1
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,O valor do campo {0} é muito longo em {1}. O comprimento deve ser menor que {2} caracteres
Value for {0} cannot be a list,O valor para {0} não pode ser uma lista
Value from this field will be set as the due date in the ToDo,O valor deste campo será definido como a data de vencimento no ToDo
Value must be one of {0},O valor deve ser um de {0}
"Value of ""None"" implies a public client. In such a case Client Secret is not given to the client and token exchange makes use of PKCE.","O valor ""Nenhum"" implica um cliente público. Nesse caso, o segredo do cliente não é fornecido ao cliente e a troca de tokens utiliza PKCE."
Value to set when this workflow state is applied. Use plain text (e.g. Approved) or an expression if “Evaluate as Expression” is enabled.,"Valor a ser definido quando esse estado de fluxo de trabalho for aplicado. Use texto simples (por exemplo, Aprovado) ou uma expressão se “Avaliar como Expressão” estiver habilitado."
Value too big,Valor muito grande
Value {0} missing for {1},Valor {0} ausente para {1}
Value {0} must be in the valid duration format: d h m s,O valor {0} deve estar no formato de duração válido: d h m s
Value {0} must in {1} format,O valor {0} deve estar no formato {1}
Verdana,Verdana
Verification,Verificação
Verification Code,Código de verificação
Verification Link,Link de verificação
Verification code email not sent. Please contact Administrator.,E-mail com código de verificação não enviado. Entre em contato com o administrador.
Verification code has been sent to your registered email address.,O código de verificação foi enviado para o seu endereço de e-mail cadastrado.
Verify,Verificar
Verify Password,Verifique a senha
Verifying...,Verificando...
Version Updated,Versão atualizada
View,Visualizar
View All,Ver tudo
View Audit Trail,Ver trilha de auditoria
View Docs,Ver documentos
View File,Ver arquivo
View Full Log,Ver registro completo
View List,Ver lista
View Sidebar,Ver barra lateral
View Website,Ver site
View all {0} users,Ver todos os usuários {0}
View document,Ver documento
View report in your browser,Visualize o relatório no seu navegador
View this in your browser,Veja isso no seu navegador
View your response,Veja sua resposta
View {0},Ver {0}
Virtual,Virtual
Virtual DocType {} requires a static method called {} found {},Virtual DocType {} requer um método estático chamado {} encontrado {}
Virtual DocType {} requires overriding an instance method called {} found {},Virtual DocType {} requer a substituição de um método de instância chamado {} encontrado {}
Virtual tables must be virtual fields,As tabelas virtuais devem ser campos virtuais
Visibility,Visibilidade
Visible to website/portal users.,Visível para usuários do site/portal.
Visit Desktop,Ir para o Desk
Visit Web Page,Ir para a página web
Visitor ID,ID do visitante
Want to discuss?,Quer discutir?
Warehouse,Armazém
Warning,Aviso
Warning: DATA LOSS IMMINENT! Proceeding will permanently delete following database columns from doctype {0}:,Aviso: PERDA DE DADOS IMINENTE! O procedimento excluirá permanentemente as seguintes colunas do banco de dados do tipo de documento {0}:
Warning: Naming is not set,Aviso: a nomenclatura não está definida
Warning: Unable to find {0} in any table related to {1},Aviso: Não foi possível encontrar {0} em nenhuma tabela relacionada a {1}
Warning: Updating counter may lead to document name conflicts if not done properly,Aviso: A atualização do contador pode causar conflitos de nomes de documentos se não for feita corretamente
Warning: Usage of 'format:' is discouraged.,Aviso: O uso de 'format:' é desencorajado.
Was this article helpful?,Este artigo foi útil?
Watch Tutorial,Assistir ao tutorial
We do not allow editing of this document. Simply click the Edit button on the workspace page to make your workspace editable and customize it as you wish,Não permitimos a edição deste documento. Basta clicar no botão Editar na página do espaço de trabalho para tornar seu espaço de trabalho editável e personalizá-lo como desejar
We have received a request for deletion of {0} data associated with: {1},Recebemos uma solicitação de exclusão de dados de {0} associados a: {1}
We have received a request from you to download your {0} data associated with: {1},Recebemos uma solicitação sua para baixar seus dados {0} associados a: {1}
We would like to thank the authors of these packages for their contribution.,Gostaríamos de agradecer aos autores destes pacotes pela sua contribuição.
We've received your query!,Recebemos sua consulta!
Weak,Fraco
Web Form,Formulário Web
Web Form Field,Campo de formulário da web
Web Form List Column,Coluna da lista de formulários da Web
Web Page,Página da Internet
Web Page Block,Bloqueio de página da web
Web Page URL,URL da página da Web
Web Page View,Visualização de página da Web
Web Template,Modelo da Web
Web Template Field,Campo de modelo da Web
Web Template Values,Valores do modelo da Web
Web Template is not specified,O modelo da Web não foi especificado
Web View,Visualização da Web
Webhook,Webhook
Webhook Data,Dados de webhook
Webhook Header,Cabeçalho do webhook
Webhook Headers,Cabeçalhos de webhook
Webhook Request,Solicitação de webhook
Webhook Request Log,Registro de solicitação de webhook
Webhook Secret,Segredo do webhook
Webhook Security,Segurança de webhook
Webhook Trigger,Gatilho de webhook
Webhook URL,URL do webhook
Website Analytics,Análise do site
Website Manager,Gerenciador de sites
Website Meta Tag,Metatag do site
Website Route Meta,Meta da rota do site
Website Route Redirect,Redirecionamento de rota do site
Website Script,Roteiro do site
Website Search Field,Campo de pesquisa do site
Website Search Field must be a valid fieldname,O campo de pesquisa do site deve ser um nome de campo válido
Website Settings,Configurações do site
Website Sidebar,Barra lateral do site
Website Sidebar Item,Item da barra lateral do site
Website Slideshow,Apresentação de slides do site
Website Slideshow Item,Item de apresentação de slides do site
Website Theme,Tema do site
Website Theme Ignore App,Tema do site para ignorar aplicativo
Website Theme image link,Link da imagem do tema do site
Websocket,WebSocket
Wednesday,Quarta-feira
Week,Semana
Welcome,Bem-vindo
Welcome Email Template,Modelo de e-mail de boas-vindas
Welcome URL,URL de boas-vindas
Welcome email sent,E-mail de boas-vindas enviado
Welcome to Frappe!,Bem-vindo ao Frappe!
Welcome to the {0} workspace,Bem-vindo ao espaço de trabalho {0}
Welcome to {0},Bem-vindo ao {0}
"When enabled this will allow guests to upload files to your application, You can enable this if you wish to collect files from user without having them to log in, for example in job applications web form.","Quando ativado, isso permitirá que os convidados carreguem arquivos para o seu aplicativo. Você pode ativar isso se desejar coletar arquivos do usuário sem que eles façam login, por exemplo, no formulário da web de pedidos de emprego."
"When sending document using email, store the PDF on Communication. Warning: This can increase your storage usage.","Ao enviar documento por e-mail, armazene o PDF em Comunicação. Aviso: isso pode aumentar o uso do armazenamento."
"When uploading files, force the use of the web-based image capture. If this is unchecked, the default behavior is to use the mobile native camera when use from a mobile is detected.","Ao fazer upload de arquivos, force o uso da captura de imagens baseada na web. Se esta opção estiver desmarcada, o comportamento padrão é usar a câmera nativa do celular quando o uso de um celular for detectado."
Which view of the associated DocType should this shortcut take you to?,Para qual visualização do DocType associado esse atalho deve levá-lo?
Width,Largura
