Please contact your system manager to install correct version.,Entre em contato com seu gestor do sistema para instalar a versão correta.
Please create Card first,Crie o Cartão primeiro
Please create chart first,Crie o gráfico primeiro
Please delete the field from {0} or add the required doctype.,Exclua o campo de {0} ou adicione o doctype obrigatório.
Please do not change the template headings.,Não altere os cabeçalhos do modelo.
Please duplicate this to make changes,Duplique isto para fazer alterações
Please enable atleast one Social Login Key or LDAP or Login With Email Link before disabling username/password based login.,Ative pelo menos uma chave de Login Social, LDAP ou Login por Link de E-mail antes de desativar o login por usuário/senha.
Please enable pop-ups,Ative pop-ups
Please enable pop-ups in your browser,Ative pop-ups no seu navegador
Please enable {} before continuing.,Ative {} antes de continuar.
Please ensure that your profile has an email address,Verifique se seu perfil possui um endereço de e-mail
Please enter Access Token URL,Informe a URL do Access Token
Please enter Authorize URL,Informe a URL de autorização
Please enter Base URL,Informe a URL base
Please enter Client ID before social login is enabled,Informe o ID do cliente antes de ativar o login social
Please enter Client Secret before social login is enabled,Informe o segredo do cliente antes de ativar o login social
Please enter OpenID Configuration URL,Informe a URL de configuração OpenID
Please enter Redirect URL,Informe a URL de redirecionamento
Please enter a valid email address.,Informe um endereço de e-mail válido.
"Please enter both your email and message so that we can get back to you. Thanks!","Informe seu e-mail e sua mensagem para que possamos retornar. Obrigado!"
Please enter the password for: <b>{0}</b>,Informe a senha para: <b>{0}</b>
Please enter valid mobile nos,Informe números de celular válidos
Please enter your new password.,Informe sua nova senha.
Please enter your old password.,Informe sua senha antiga.
Please find attached {0}: {1},Segue anexo {0}: {1}
Please login to post a comment.,Faça login para publicar um comentário.
Please make sure the Reference Communication Docs are not circularly linked.,Certifique-se de que os Documentos de Comunicação de Referência não estejam vinculados circularmente.
Please refresh to get the latest document.,Atualize para obter o documento mais recente.
Please remove the printer mapping in Printer Settings and try again.,Remova o mapeamento de impressora nas Configurações de Impressora e tente novamente.
Please save before attaching.,Salve antes de anexar.
Please save the document before assignment,Salve o documento antes de atribuir
Please save the document before removing assignment,Salve o documento antes de remover a atribuição
Please save the form before previewing the message,Salve o formulário antes de visualizar a mensagem
Please save the report first,Salve o relatório primeiro
Please save to edit the template.,Salve para editar o modelo.
Please select DocType first,Selecione o DocType primeiro
Please select Entity Type first,Selecione o Tipo de Entidade primeiro
Please select Minimum Password Score,Selecione a Pontuação Mínima de Senha
Please select X and Y fields,Selecione os campos X e Y
Please select a DocType in options before setting filters,Selecione um DocType em opções antes de definir filtros
Please select a country code for field {1}.,Selecione um código de país para o campo {1}.
Please select a file first.,Selecione um arquivo primeiro.
Please select a file or url,Selecione um arquivo ou URL
Please select a valid csv file with data,Selecione um arquivo CSV válido com dados
Please select a valid date filter,Selecione um filtro de data válido
Please select applicable Doctypes,Selecione os Doctypes aplicáveis
Please select atleast 1 column from {0} to sort/group,Selecione pelo menos 1 coluna de {0} para ordenar/agrupar
Please select prefix first,Selecione o prefixo primeiro
Please select the Document Type.,Selecione o Tipo de Documento.
Please select the LDAP Directory being used,Selecione o diretório LDAP em uso
Please select {0},Selecione {0}
Please set Email Address,Defina o Endereço de E-mail
Please set a printer mapping for this print format in the Printer Settings,Defina um mapeamento de impressora para este formato de impressão nas Configurações de Impressora
Please set filters,Defina filtros
Please set filters value in Report Filter table.,Defina os valores dos filtros na tabela de Filtros de Relatório.
Please set the document name,Defina o nome do documento
Please set the following documents in this Dashboard as standard first.,Defina primeiro os seguintes documentos deste Painel como padrão.
Please set the series to be used.,Defina a série a ser utilizada.
"Please setup SMS before setting it as an authentication method, via SMS Settings","Configure o SMS antes de defini-lo como método de autenticação, em Configurações de SMS"
Please setup a message first,Configure uma mensagem primeiro
Please setup default outgoing Email Account from Settings > Email Account,Configure a Conta de E-mail de saída padrão em Configurações > Conta de E-mail
Please specify,Especifique
Please specify a valid parent DocType for {0},Especifique um DocType pai válido para {0}
Please specify at least 10 minutes due to the trigger cadence of the scheduler,Especifique pelo menos 10 minutos devido à cadência de disparo do agendador
Please specify the field from which to attach files,Especifique o campo de onde anexar arquivos
Please specify the minutes offset,Especifique o deslocamento em minutos
Please specify which date field must be checked,Especifique qual campo de data deve ser verificado
Please specify which datetime field must be checked,Especifique qual campo de data e hora deve ser verificado
Please specify which value field must be checked,Especifique qual campo de valor deve ser verificado
Please try again,Tente novamente
Please update {} before continuing.,Atualize {} antes de continuar.
Please use a valid LDAP search filter,Use um filtro de pesquisa LDAP válido
Please use following links to download file backup.,Use os links a seguir para baixar o backup do arquivo.
Please visit https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key for more information.,Visite https://frappecloud.com/docs/sites/migrate-an-existing-site#encryption-key para mais informações.
Policy URI,URI da política
Polling,Consulta periódica
Popover Element,Elemento do popover
Popover or Modal Description,Descrição do popover ou modal
Portal,Portal
Portal Menu,Menu do portal
Portal Menu Item,Item do menu do portal
Portal Settings,Configurações do portal
Portrait,Retrato
Post,Publicar
"Post it here, our mentors will help you out.","Publique aqui, nossos mentores vão ajudar você."
Postal,Postal
Postal Code,Código postal
Posting Timestamp,Data/hora de lançamento
Precision ({0}) for {1} cannot be greater than its length ({2}).,A precisão ({0}) de {1} não pode ser maior que seu tamanho ({2}).
Precision should be between 1 and 6,A precisão deve estar entre 1 e 6
"Predictable substitutions like '@' instead of 'a' don't help very much.","Substituições previsíveis como '@' no lugar de 'a' não ajudam muito."
Prepared Report,Relatório preparado
Prepared Report Analytics,Análises de relatório preparado
Prepared Report User,Usuário do relatório preparado
Prepared report render failed,Falha ao renderizar o relatório preparado
Preparing Report,Preparando relatório
Prepend the template to the email message,Adicionar o modelo no início da mensagem de e-mail
Press Alt Key to trigger additional shortcuts in Menu and Sidebar,Pressione Alt para acionar atalhos adicionais no Menu e na Barra Lateral
Press Enter to save,Pressione Enter para salvar
Preview,Visualizar
Preview Mode,Modo de visualização
Preview of generated names,Pré-visualização dos nomes gerados
Preview on {0},Pré-visualização em {0}
Preview type,Tipo de visualização
Preview:,Pré-visualização:
Previous,Anterior
Previous Submission,Envio anterior
Primary Address,Endereço principal
Primary Contact,Contato principal
Primary Email,E-mail principal
Primary Mobile,Celular principal
Primary Phone,Telefone principal
Primary key of doctype {0} can not be changed as there are existing values.,A chave primária do doctype {0} não pode ser alterada pois existem valores já cadastrados.
Print Documents,Imprimir documentos
Print Format Builder Beta,Construtor de Formato de Impressão Beta
Print Format Error,Erro de formato de impressão
Print Format Field Template,Modelo de campo do formato de impressão
Print Format not found,Formato de impressão não encontrado
Print Format {0} is disabled,O formato de impressão {0} está desativado
Print Language,Idioma de impressão
Print Sent to the printer!,Impressão enviada para a impressora!
Print Style,Estilo de impressão
Print document,Imprimir documento
Printer
Printer Mapping
Printer Settings
Printer mapping not set.
Printing failed
Private Files Backup:
ProTip: Add <code>Reference: {{ reference_doctype }} {{ reference_name }}</code> to send document reference
Proceed
Proceed Anyway
Processing
Processing...
Prof
Progress
Project
Property Setter overrides a standard DocType or Field property
Property Type
Protect Attached Files
Protected File
Provide a list of allowed file extensions for file uploads. Each line should contain one allowed file type. If unset, all file extensions are allowed. Example: <br>CSV<br>JPG<br>PNG
Public Files Backup:
Publish
Published
Publishing Dates
Pull Emails
Pull from Google Contacts
Pulling emails...
Purchase Manager
Purchase Master Manager
Purchase User
Purple
Push Notification Settings
Put on Hold
Python
QR Code
QR Code for Login Verification
QZ Tray Connection Active!
Quarter Day
Query / Script
Query Parameters
Query Report
Query analysis complete. Check suggested indexes.
Query must be of SELECT or read-only WITH type.
Queue Overloaded
Queue in Background (BETA)
Queue should be one of {0}
Queue(s)
Queued At
Queued By
Queued for Submission. You can track the progress over {0}.
Queued for backup. You will receive an email with the download link
Queues
Queuing {0} for Submission
Quick Help for Setting Permissions
Quick List Filter
Quick Lists
Quoting must be between 0 and 3
Random
Range
Rate Limiting
Rate limit for email link login
Rating
Raw Commands
Raw Email
Raw HTML can be used only with Email Templates having 'Use HTML' checked. Proceeding with plain text email.
Raw HTML emails are rendered as complete Jinja templates. Otherwise, emails are wrapped in the standard.html email template, which inserts brand_logo, header and footer.
Raw Printing
Raw Printing Setting
Raw Printing Settings
Re-Run in Console
Re:
Re: {0}
Read Only
Read Only Depends On (JS)
Read Only Mode
Read mode
Read the documentation to know more
Readme
Reason
Rebuild
Rebuild Tree
Rebuilding of tree is not supported for {}
Received
Received an invalid token type.
Recent years are easy to guess.
Recents
Recipient Account Field
Recorder Query
Recorder Suggested Index
Records for following doctypes will be filtered
Recursive Fetch From
Red
Redirect HTTP Status
Redirect To Path
Redirect URI
Redirect URI Bound To Auth Code
Redirect URIs
Redirect to this URL after successful confirmation.
Redirects
Redis cache server not running. Please contact Administrator / Tech support
Redo last action
Ref DocType
Referance Doctype and Dashboard Name both can't be used at the same time.
Reference
Reference Date
Reference Datetime
Reference Doc
Reference DocType
Reference DocType and Reference Name are required
Reference Document
Reference Document Name
Reference Document Type
Reference Name
Reference Type
Reference: {0} {1}
Referrer
Refresh
Refresh All
Refresh List
Refresh Print Preview
Refresh Token
Refreshing...
Registered but disabled
Rejected
Relay Server URL missing
Relay Settings
Release Notes
Relink
Relink Communication
Reload File
Reload Report
Remind At
Remind Me In
Reminder cannot be created in past.
Reminder set at {0}
Remove
Remove Failed Jobs
Remove Field
Remove Filter
Remove Section
Remove all customizations?
Remove all fields in the column
Remove column
Remove field
Remove last column
Remove page break
Remove section
Remove tab
Removed
Rename Fieldname
Rename {0}
Renamed files and replaced code in controllers, please check!
Render labels to the left and values to the right in this section
Reopen
Repeat
Repeat Header and Footer
Repeat on Days
Repeats like "aaa" are easy to guess
Repeats like "abcabcabc" are only slightly harder to guess than "abc"
Repeats {0}
Replicate
Replicating...
Replication completed.
Replied
Reply All
Reply To Address
Reply To email is required
Reply-To Addresses
Report Builder
Report Column
Report Document Error
Report Filter
Report Manager
Report Name
Report Name, Report Field and Fucntion are required to create a number card
Report Ref DocType
Report Reference Doctype
Report Type
Report bug
Report cannot be set for Single types
Report has no data, please modify the filters or change the Report Name
Report has no numeric fields, please change the Report Name
Report initiated, click to view status
Report limit reached
Report timed out.
Report updated successfully
Report was not saved (there were errors)
Report with more than 10 columns looks better in Landscape mode.
Report {0}
Report {0} deleted
Report {0} is disabled
Report {0} saved
Report:
Reports
Reports & Masters
Reports already in Queue
Represents a User in the system.
Represents the states allowed in one document and role assigned to change the state.
Request Body
Request Description
Request Headers
Request ID
Request Limit
Request Method
Request Timed Out
Request Timeout
Requested Numbers
Requires any valid fdn path. i.e. ou=groups,dc=example,dc=com
Requires any valid fdn path. i.e. ou=users,dc=example,dc=com
Res: {0}
Reset
Reset All
Reset All Customizations
Reset Changes
Reset Chart
Reset Dashboard Customizations
Reset LDAP Password
Reset Layout
Reset OTP Secret
Reset Password Link Expiry Duration
Reset Password Template
Reset Permissions for {0}?
Reset To Default
Reset sorting
Reset to defaults
Reset your password
Resource
Resource Documentation
Resource Name
Resource Policy URI
Resource TOS URI
Response Headers
Response Type
Rest of the day
Restore Original Permissions
Restore to default settings?
Restoring Deleted Document
Restrict Removal
Restrictions
Result
Resume Sending
Retry
Retry Sending
Return to the Verification screen and enter the code displayed by your authentication app
Reverting length to {0} for '{1}' in '{2}'. Setting the length as {3} will cause truncation of data.
Revocation URI
Revoke
Rich Text
Right Bottom
Right Center
Robots.txt
Role 'All' will be given to all system + website users.
Role 'Desk User' will be given to all system users.
Role Permission for Page and Report
Role Permissions
Role Profile
Role Replication
Role has been set as per the user type {0}
Roles Html
Roles can be set for users from their User page.
Root {0} cannot be deleted
Rounding Method
Route
Route Options
Row
Row #
Row # {0}: Non administrator user can not set the role {1} to the custom doctype
Row #{0}:
Row #{}: Fieldname is required
Row Format
Row Indexes
Row Number
Row Values Changed
Row {0}
Row {0}: Not allowed to disable Mandatory for standard fields
Row {0}: Not allowed to enable Allow on Submit for standard fields
Rows Added
Rows Threshold for Grid Search
Rule for this doctype, role, permlevel and if-owner combination already exists.
Rules defining transition of state in the workflow.
Rules for how states are transitions, like next state and which role is allowed to change state etc.
Runtime in Minutes
Runtime in Seconds
SMS
SMS Gateway URL
SMS Log
SMS Parameter
SMS Settings
SMS sent successfully
SMS was not sent. Please contact Administrator.
SMTP Server is required
SQL
SQL Conditions. Example: status="Open"
SQL Explain
SQL Output
SQL Queries
SQL functions are not allowed as strings in SELECT: {0}. Use dict syntax like {{'COUNT': '*'}} instead.
SUCCESS
SUCCESS,FAILURE
SUCCESS,FAILURE,DELAY
SWATCHES
Sales Manager
Sales Master Manager
Sales User
Sales without complexity, lock-in and per-user costs. Try it for free!
Salesforce
Same Field is entered more than once
Saturday
Save Anyway
Save As
Save Customizations
Save Report
Save filters
Save on Completion
Save the document.
Saved
Saving
Saving Changes...
Saving Customization...
Saving Sidebar
Saving this will export this document as well as the steps linked here as json.
Saving...
Scan
Scan QRCode
Scan the QR Code and enter the resulting code displayed.
Schedule
Scheduled
Scheduled Against
Scheduled execution for script {0} has updated
Scheduled to send
Scheduler Event
Scheduler Inactive
Scheduler can not be re-enabled when maintenance mode is active.
Scheduler is inactive. Cannot import data.
Scheduler: Active
Scheduler: Inactive
Scope
Scopes
Scopes Supported
Script
Script Manager
Script Report
Script Type
Script to attach to all web pages.
Scripting
Scripting / Style
Scripts
Search Results
Search by filename or extension
Search field {0} is not valid
Search fields
Search fieldtypes...
Search for anything
Search for countries...
Search for icons...
Search for {0}
Search properties...
Search results for
Search the docs (Press / to focus)
Search...
Searching ...
Seconds
Section Heading
Section ID
Section Title
Section must have at least one column
Security Alert: Your account is being impersonated
See all Activity
See on Website
See previous responses
See the document at {0}
Seen
Select
Select Child Table
Select Column
Select Columns
Select Country
Select Currency
Select Dashboard
Select DocType
Select Doctype
